Tree name; Crown Height; Crown Diameter, Position X, Position Y, Leave Days
 Picea ; 16.021379 ; 10.397967 ; 2497796.020000 ; 1113371.970000 ; 365 
 Picea ; 16.021379 ; 10.397967 ; 2497797.560000 ; 1113378.320000 ; 365 
 Picea ; 16.021379 ; 10.397967 ; 2497819.110000 ; 1113392.750000 ; 365 
 Picea ; 16.021379 ; 10.397967 ; 2497821.810000 ; 1113390.830000 ; 365 
 Betula ; 16.021379 ; 10.397967 ; 2497960.560000 ; 1113351.000000 ; 183 
 Pinus ; 16.021379 ; 10.397967 ; 2497822.790000 ; 1113344.470000 ; 365 
 Robinia ; 16.021379 ; 10.397967 ; 2496471.900000 ; 1115277.980000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2496493.980000 ; 1115293.130000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2496486.180000 ; 1115283.600000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2496483.590000 ; 1115280.140000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2496480.990000 ; 1115272.350000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2496480.120000 ; 1115258.930000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2496486.180000 ; 1115254.820000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2496478.170000 ; 1115261.740000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2496476.440000 ; 1115276.680000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2496477.530000 ; 1115272.350000 ; 183 
 Picea ; 16.021379 ; 10.397967 ; 2492088.970000 ; 1118543.740000 ; 365 
 Acer ; 16.021379 ; 10.397967 ; 2493847.990000 ; 1118407.210000 ; 183 
 Quercus ; 16.021379 ; 10.397967 ; 2491969.700000 ; 1113718.550000 ; 183 
 Quercus ; 16.021379 ; 10.397967 ; 2491967.200000 ; 1113659.770000 ; 183 
 Quercus ; 16.021379 ; 10.397967 ; 2491986.620000 ; 1113644.300000 ; 183 
 Quercus ; 16.021379 ; 10.397967 ; 2491981.650000 ; 1113639.630000 ; 183 
 Quercus robur ; 14.000000 ; 14.000000 ; 2498240.420000 ; 1111460.140000 ; 183 
 Fagus ; 16.021379 ; 10.397967 ; 2495247.260000 ; 1118619.990000 ; 183 
 Aesculus hippocastanum ; 13.000000 ; 10.000000 ; 2500027.760000 ; 1120401.290000 ; 183 
 Fraxinus excelsior ; 22.000000 ; 14.000000 ; 2498970.380000 ; 1111148.470000 ; 183 
 Salix ; 16.021379 ; 10.397967 ; 2489833.430000 ; 1115590.770000 ; 183 
 Quercus robur ; 21.000000 ; 13.000000 ; 2499270.620000 ; 1111880.710000 ; 183 
 Ailanthus ; 16.021379 ; 10.397967 ; 2500463.300000 ; 1119186.610000 ; 183 
 Pinus nigra subsp. nigra ; 12.000000 ; 8.000000 ; 2495434.210000 ; 1120864.910000 ; 365 
 Juglans regia ; 10.000000 ; 8.000000 ; 2490096.540000 ; 1112732.730000 ; 183 
 Quercus robur ; 12.000000 ; 14.000000 ; 2496387.680000 ; 1121180.820000 ; 183 
 Salix alba subsp. alba ; 8.000000 ; 7.000000 ; 2499329.560000 ; 1123339.180000 ; 183 
 Quercus robur ; 27.000000 ; 14.000000 ; 2498481.920000 ; 1111394.770000 ; 183 
 Pinus sylvestris ; 9.500000 ; 6.000000 ; 2498452.740000 ; 1116808.340000 ; 365 
 Juglans regia ; 6.000000 ; 8.000000 ; 2488749.250000 ; 1117048.890000 ; 183 
 Juglans regia ; 12.000000 ; 10.000000 ; 2498862.370000 ; 1111487.530000 ; 183 
 Ulmus ; 16.021379 ; 10.397967 ; 2500400.040000 ; 1116951.410000 ; 183 
 Populus nigra subsp. nigra ; 18.000000 ; 12.000000 ; 2498774.030000 ; 1111469.590000 ; 183 
 Juglans regia ; 7.000000 ; 5.000000 ; 2489899.970000 ; 1112702.540000 ; 183 
 Juglans regia ; 12.000000 ; 8.000000 ; 2490401.480000 ; 1111240.170000 ; 183 
 Juglans regia ; 12.000000 ; 9.000000 ; 2489649.180000 ; 1112331.870000 ; 183 
 Carpinus betulus var. betulus ; 16.000000 ; 14.000000 ; 2500758.430000 ; 1123571.870000 ; 183 
 Juglans regia ; 9.000000 ; 9.000000 ; 2498421.570000 ; 1111470.090000 ; 183 
 Quercus robur ; 26.000000 ; 22.000000 ; 2498608.840000 ; 1111653.840000 ; 183 
 Picea abies subsp. abies ; 15.000000 ; 8.000000 ; 2495307.250000 ; 1120434.630000 ; 365 
 Carpinus betulus ; 6.000000 ; 10.000000 ; 2498635.250000 ; 1111378.920000 ; 183 
 Taxus ; 16.021379 ; 10.397967 ; 2495234.100000 ; 1114656.410000 ; 365 
 Betula ; 20.000000 ; 5.000000 ; 2495866.400000 ; 1115871.180000 ; 183 
 Acer platanoides subsp. platanoides ; 13.000000 ; 14.000000 ; 2498187.210000 ; 1125104.080000 ; 183 
 Quercus petraea subsp. petraea ; 16.000000 ; 21.000000 ; 2494015.380000 ; 1114656.600000 ; 183 
 Quercus robur subsp. robur ; 10.000000 ; 12.000000 ; 2493607.490000 ; 1114586.450000 ; 183 
 Quercus robur subsp. robur ; 18.000000 ; 20.000000 ; 2492866.670000 ; 1114042.160000 ; 183 
 Salix ; 16.021379 ; 10.397967 ; 2495936.460000 ; 1115250.370000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2495634.720000 ; 1118939.380000 ; 183 
 Acer ; 16.021379 ; 10.397967 ; 2491705.320000 ; 1117563.480000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2496038.540000 ; 1121408.580000 ; 183 
 Picea ; 16.021379 ; 10.397967 ; 2496362.470000 ; 1121379.990000 ; 365 
 Robinia pseudoacacia var. pseudoacacia ; 16.000000 ; 5.000000 ; 2498080.110000 ; 1113536.250000 ; 183 
 Juglans ; 16.021379 ; 10.397967 ; 2495817.440000 ; 1113718.140000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2496143.070000 ; 1115140.630000 ; 183 
 Carpinus ; 16.021379 ; 10.397967 ; 2500765.920000 ; 1123713.680000 ; 183 
 Tilia ; 16.021379 ; 10.397967 ; 2500859.650000 ; 1123568.590000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2499549.390000 ; 1118200.840000 ; 183 
 Populus ; 16.021379 ; 10.397967 ; 2498218.790000 ; 1119056.760000 ; 183 
 Taxus ; 16.021379 ; 10.397967 ; 2498883.820000 ; 1119041.450000 ; 365 
 Tilia ; 16.021379 ; 10.397967 ; 2498797.910000 ; 1118007.630000 ; 183 
 Sorbus ; 16.021379 ; 10.397967 ; 2501113.110000 ; 1126078.500000 ; 183 
 Robinia ; 16.021379 ; 10.397967 ; 2500286.750000 ; 1120857.300000 ; 183 
 Tilia ; 16.021379 ; 10.397967 ; 2500300.880000 ; 1120853.820000 ; 183 
 Aesculus ; 16.021379 ; 10.397967 ; 2500331.730000 ; 1120865.560000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2497732.830000 ; 1114801.190000 ; 183 
 Tilia ; 16.021379 ; 10.397967 ; 2498548.350000 ; 1125412.940000 ; 183 
 Ulmus ; 16.021379 ; 10.397967 ; 2498222.530000 ; 1125111.480000 ; 183 
 Tilia ; 16.021379 ; 10.397967 ; 2498242.650000 ; 1125124.970000 ; 183 
 Tilia ; 16.021379 ; 10.397967 ; 2498229.170000 ; 1125116.610000 ; 183 
 Pinus ; 16.021379 ; 10.397967 ; 2498204.870000 ; 1125079.770000 ; 365 
 Pinus ; 16.021379 ; 10.397967 ; 2498208.100000 ; 1125094.580000 ; 365 
 Aesculus ; 16.021379 ; 10.397967 ; 2498245.500000 ; 1125040.460000 ; 183 
 Tilia ; 16.021379 ; 10.397967 ; 2498244.930000 ; 1125075.590000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2498270.410000 ; 1125079.810000 ; 183 
 Tilia ; 16.021379 ; 10.397967 ; 2498235.850000 ; 1125194.340000 ; 183 
 Tilia ; 16.021379 ; 10.397967 ; 2498239.520000 ; 1125198.010000 ; 183 
 Tilia ; 16.021379 ; 10.397967 ; 2498258.960000 ; 1125214.640000 ; 183 
 Tilia ; 16.021379 ; 10.397967 ; 2498220.520000 ; 1125169.730000 ; 183 
 Tilia ; 16.021379 ; 10.397967 ; 2498212.310000 ; 1125162.380000 ; 183 
 Carpinus ; 16.021379 ; 10.397967 ; 2497741.760000 ; 1116773.190000 ; 183 
 Carpinus ; 16.021379 ; 10.397967 ; 2499812.860000 ; 1124196.240000 ; 183 
 Aesculus ; 16.021379 ; 10.397967 ; 2499823.190000 ; 1124119.810000 ; 183 
 Aesculus ; 16.021379 ; 10.397967 ; 2499823.680000 ; 1124100.150000 ; 183 
 Aesculus ; 16.021379 ; 10.397967 ; 2499824.910000 ; 1124091.550000 ; 183 
 Carpinus ; 16.021379 ; 10.397967 ; 2499808.940000 ; 1124101.380000 ; 183 
 Quercus ; 16.021379 ; 10.397967 ; 2499754.140000 ; 1124111.210000 ; 183 
 Quercus ; 16.021379 ; 10.397967 ; 2504478.560000 ; 1119782.230000 ; 183 
 Ulmus ; 16.021379 ; 10.397967 ; 2504581.070000 ; 1119742.360000 ; 183 
 Fagus ; 16.021379 ; 10.397967 ; 2504544.480000 ; 1119726.100000 ; 183 
 Fagus ; 16.021379 ; 10.397967 ; 2504544.480000 ; 1119709.060000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2504492.400000 ; 1119709.260000 ; 183 
 Salix ; 16.021379 ; 10.397967 ; 2504838.900000 ; 1119951.260000 ; 183 
 Fagus ; 16.021379 ; 10.397967 ; 2504678.150000 ; 1119839.980000 ; 183 
 Tilia cordata ; 7.000000 ; 4.000000 ; 2504767.740000 ; 1119832.080000 ; 183 
 Magnolia ; 16.021379 ; 10.397967 ; 2504744.170000 ; 1119784.130000 ; 183 
 Tilia platyphyllos ; 8.000000 ; 8.000000 ; 2504697.260000 ; 1119777.430000 ; 183 
 Pinus ; 16.021379 ; 10.397967 ; 2504856.080000 ; 1119909.690000 ; 365 
 Picea ; 16.021379 ; 10.397967 ; 2504954.010000 ; 1119921.800000 ; 365 
 Pinus ; 16.021379 ; 10.397967 ; 2504967.040000 ; 1119950.310000 ; 365 
 Carpinus ; 16.021379 ; 10.397967 ; 2500806.890000 ; 1123681.790000 ; 183 
 Picea ; 16.021379 ; 10.397967 ; 2499449.090000 ; 1126980.990000 ; 365 
 Quercus ; 16.021379 ; 10.397967 ; 2499514.830000 ; 1127005.780000 ; 183 
 Pinus ; 16.021379 ; 10.397967 ; 2499513.990000 ; 1127017.550000 ; 365 
 Quercus ; 16.021379 ; 10.397967 ; 2499518.820000 ; 1126887.510000 ; 183 
 Juglans ; 16.021379 ; 10.397967 ; 2487522.340000 ; 1112732.300000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2487395.420000 ; 1112781.810000 ; 183 
 Acer ; 16.021379 ; 10.397967 ; 2501155.100000 ; 1117438.800000 ; 183 
 Aesculus ; 16.021379 ; 10.397967 ; 2501211.250000 ; 1127769.820000 ; 183 
 Acer ; 16.021379 ; 10.397967 ; 2501225.710000 ; 1127770.780000 ; 183 
 Tilia ; 16.021379 ; 10.397967 ; 2501169.310000 ; 1127723.540000 ; 183 
 Acer ; 16.021379 ; 10.397967 ; 2501170.030000 ; 1127708.110000 ; 183 
 Tilia ; 16.021379 ; 10.397967 ; 2498576.190000 ; 1116514.900000 ; 183 
 Tilia ; 16.021379 ; 10.397967 ; 2498573.510000 ; 1116501.270000 ; 183 
 Picea ; 16.021379 ; 10.397967 ; 2498567.030000 ; 1116561.360000 ; 365 
 Betula ; 16.021379 ; 10.397967 ; 2498570.600000 ; 1116549.970000 ; 183 
 Pinus ; 16.021379 ; 10.397967 ; 2498523.690000 ; 1116575.430000 ; 365 
 Pinus ; 16.021379 ; 10.397967 ; 2498534.640000 ; 1116571.410000 ; 365 
 Betula ; 16.021379 ; 10.397967 ; 2498538.660000 ; 1116579.680000 ; 183 
 Pinus ; 16.021379 ; 10.397967 ; 2498575.290000 ; 1116615.420000 ; 365 
 Pinus ; 16.021379 ; 10.397967 ; 2498860.590000 ; 1120729.500000 ; 365 
 Pinus sylvestris ; 16.000000 ; 6.000000 ; 2498722.840000 ; 1120664.620000 ; 365 
 Picea ; 16.021379 ; 10.397967 ; 2498729.260000 ; 1120892.430000 ; 365 
 Picea ; 16.021379 ; 10.397967 ; 2498725.650000 ; 1120888.100000 ; 365 
 Betula ; 16.021379 ; 10.397967 ; 2496617.170000 ; 1115762.700000 ; 183 
 Quercus ; 16.021379 ; 10.397967 ; 2496561.880000 ; 1115734.780000 ; 183 
 Quercus ; 16.021379 ; 10.397967 ; 2492110.700000 ; 1113737.310000 ; 183 
 Quercus ; 16.021379 ; 10.397967 ; 2492134.990000 ; 1113704.170000 ; 183 
 Populus ; 16.021379 ; 10.397967 ; 2496281.430000 ; 1117420.180000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2496282.930000 ; 1117393.710000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2496387.590000 ; 1117262.940000 ; 183 
 Abies ; 16.021379 ; 10.397967 ; 2496377.820000 ; 1117228.330000 ; 365 
 Fagus sylvatica f. sylvatica 'Purpurea' ; 24.000000 ; 21.000000 ; 2506070.180000 ; 1120375.580000 ; 183 
 Quercus ; 18.000000 ; 22.000000 ; 2505657.630000 ; 1120293.040000 ; 183 
 Quercus ; 16.021379 ; 10.397967 ; 2505668.700000 ; 1120285.800000 ; 183 
 Aesculus hippocastanum ; 6.000000 ; 6.000000 ; 2502819.260000 ; 1116135.770000 ; 183 
 Fagus ; 16.021379 ; 10.397967 ; 2502680.090000 ; 1116375.980000 ; 183 
 Fraxinus excelsior ; 17.000000 ; 16.000000 ; 2502443.610000 ; 1116305.930000 ; 183 
 Pinus sylvestris ; 16.000000 ; 6.000000 ; 2502995.420000 ; 1116085.460000 ; 365 
 Quercus robur ; 21.000000 ; 16.000000 ; 2503170.100000 ; 1116010.800000 ; 183 
 Quercus robur ; 24.000000 ; 17.000000 ; 2502752.860000 ; 1116055.600000 ; 183 
 Quercus robur ; 13.000000 ; 9.000000 ; 2503084.260000 ; 1116085.910000 ; 183 
 Pinus nigra ; 25.000000 ; 19.000000 ; 2506074.210000 ; 1120393.870000 ; 365 
 Pinus nigra ; 24.000000 ; 14.000000 ; 2505807.010000 ; 1120498.270000 ; 365 
 Picea ; 16.021379 ; 10.397967 ; 2498562.570000 ; 1113843.050000 ; 365 
 Pinus ; 16.021379 ; 10.397967 ; 2498525.820000 ; 1113795.320000 ; 365 
 Juglans ; 16.021379 ; 10.397967 ; 2498522.260000 ; 1113766.380000 ; 183 
 Robinia ; 16.021379 ; 10.397967 ; 2497186.910000 ; 1117722.700000 ; 183 
 Pinus ; 16.021379 ; 10.397967 ; 2497124.500000 ; 1117705.290000 ; 365 
 Betula ; 16.021379 ; 10.397967 ; 2497085.000000 ; 1117757.940000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2497021.950000 ; 1117735.430000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2496973.550000 ; 1117630.130000 ; 183 
 Picea ; 16.021379 ; 10.397967 ; 2497756.020000 ; 1115922.870000 ; 365 
 Picea ; 16.021379 ; 10.397967 ; 2497776.000000 ; 1115930.570000 ; 365 
 Pinus ; 16.021379 ; 10.397967 ; 2498084.290000 ; 1116604.090000 ; 365 
 Pinus ; 16.021379 ; 10.397967 ; 2498173.290000 ; 1116584.850000 ; 365 
 Taxodium ; 16.021379 ; 10.397967 ; 2498198.060000 ; 1116785.610000 ; 365 
 Betula ; 16.021379 ; 10.397967 ; 2498150.110000 ; 1116798.560000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2498155.190000 ; 1116802.060000 ; 183 
 Pinus ; 16.021379 ; 10.397967 ; 2498195.780000 ; 1116801.350000 ; 365 
 Cedrus ; 16.021379 ; 10.397967 ; 2498064.880000 ; 1116455.850000 ; 365 
 Picea ; 16.021379 ; 10.397967 ; 2498063.010000 ; 1116445.310000 ; 365 
 Quercus robur subsp. robur ; 16.000000 ; 20.000000 ; 2492846.490000 ; 1114014.350000 ; 183 
 Quercus robur subsp. robur ; 16.000000 ; 20.000000 ; 2494768.790000 ; 1116597.310000 ; 183 
 Quercus robur subsp. robur ; 15.000000 ; 15.000000 ; 2494729.800000 ; 1116565.880000 ; 183 
 Quercus robur subsp. robur ; 14.000000 ; 16.000000 ; 2494247.470000 ; 1115687.440000 ; 183 
 Tilia platyphyllos subsp. platyphyllos ; 15.000000 ; 13.000000 ; 2494265.680000 ; 1114563.010000 ; 183 
 Salix caprea ; 7.000000 ; 4.000000 ; 2496852.430000 ; 1111815.370000 ; 183 
 Tilia platyphyllos subsp. platyphyllos ; 15.000000 ; 18.000000 ; 2498381.610000 ; 1125126.540000 ; 183 
 Populus ; 16.021379 ; 10.397967 ; 2496047.240000 ; 1115687.010000 ; 183 
 Cedrus ; 16.021379 ; 10.397967 ; 2501148.820000 ; 1124832.360000 ; 365 
 Acer ; 16.021379 ; 10.397967 ; 2501276.930000 ; 1125789.200000 ; 183 
 Aesculus ; 16.021379 ; 10.397967 ; 2501191.770000 ; 1125668.850000 ; 183 
 Quercus robur subsp. robur ; 12.000000 ; 10.000000 ; 2500452.780000 ; 1124201.090000 ; 183 
 Juglans ; 16.021379 ; 10.397967 ; 2500067.210000 ; 1126438.440000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2499923.750000 ; 1126623.350000 ; 183 
 Picea ; 16.021379 ; 10.397967 ; 2499922.080000 ; 1126616.190000 ; 365 
 Picea ; 16.021379 ; 10.397967 ; 2499934.250000 ; 1126583.190000 ; 365 
 Picea ; 16.021379 ; 10.397967 ; 2499792.330000 ; 1126546.820000 ; 365 
 Pinus ; 16.021379 ; 10.397967 ; 2499581.090000 ; 1126431.710000 ; 365 
 Picea ; 16.021379 ; 10.397967 ; 2499497.970000 ; 1126482.820000 ; 365 
 Picea ; 16.021379 ; 10.397967 ; 2499504.200000 ; 1126494.870000 ; 365 
 Picea ; 16.021379 ; 10.397967 ; 2499506.490000 ; 1126500.690000 ; 365 
 Picea ; 16.021379 ; 10.397967 ; 2499494.230000 ; 1126533.090000 ; 365 
 Castanea ; 16.021379 ; 10.397967 ; 2499409.720000 ; 1126613.340000 ; 183 
 Carpinus ; 16.021379 ; 10.397967 ; 2499458.920000 ; 1126571.930000 ; 183 
 Carpinus ; 16.021379 ; 10.397967 ; 2499457.880000 ; 1126567.780000 ; 183 
 Carpinus ; 16.021379 ; 10.397967 ; 2499453.720000 ; 1126565.490000 ; 183 
 Pinus ; 16.021379 ; 10.397967 ; 2498650.130000 ; 1120397.830000 ; 365 
 Picea ; 16.021379 ; 10.397967 ; 2498651.990000 ; 1120376.950000 ; 365 
 Betula ; 16.021379 ; 10.397967 ; 2495730.780000 ; 1114721.530000 ; 183 
 Quercus ; 16.021379 ; 10.397967 ; 2498425.410000 ; 1116659.870000 ; 183 
 Quercus ; 16.021379 ; 10.397967 ; 2498430.100000 ; 1116664.790000 ; 183 
 Quercus ; 16.021379 ; 10.397967 ; 2498433.000000 ; 1116669.250000 ; 183 
 Tilia ; 16.021379 ; 10.397967 ; 2498455.790000 ; 1116664.780000 ; 183 
 Picea ; 16.021379 ; 10.397967 ; 2498522.350000 ; 1116649.150000 ; 365 
 Betula ; 16.021379 ; 10.397967 ; 2498484.380000 ; 1116592.410000 ; 183 
 Picea ; 16.021379 ; 10.397967 ; 2498454.450000 ; 1116585.260000 ; 365 
 Betula ; 16.021379 ; 10.397967 ; 2498531.960000 ; 1116604.920000 ; 183 
 Ulmus ; 16.021379 ; 10.397967 ; 2499782.160000 ; 1124079.510000 ; 183 
 Ulmus ; 16.021379 ; 10.397967 ; 2499811.150000 ; 1124094.990000 ; 183 
 Pinus ; 16.021379 ; 10.397967 ; 2499875.530000 ; 1124035.030000 ; 365 
 Pinus ; 16.021379 ; 10.397967 ; 2499874.790000 ; 1124023.230000 ; 365 
 Aesculus ; 16.021379 ; 10.397967 ; 2499769.140000 ; 1124034.540000 ; 183 
 Ulmus ; 16.021379 ; 10.397967 ; 2499816.560000 ; 1124017.340000 ; 183 
 Fraxinus ; 16.021379 ; 10.397967 ; 2499833.020000 ; 1124003.080000 ; 183 
 Picea ; 16.021379 ; 10.397967 ; 2497421.580000 ; 1115422.740000 ; 365 
 Juglans ; 16.021379 ; 10.397967 ; 2495082.170000 ; 1114119.830000 ; 183 
 Picea ; 16.021379 ; 10.397967 ; 2495053.060000 ; 1114341.830000 ; 365 
 Cupressus ; 16.021379 ; 10.397967 ; 2495098.570000 ; 1114269.320000 ; 365 
 Salix babylonica var. babylonica ; 16.021379 ; 10.397967 ; 2498400.480000 ; 1114075.190000 ; 183 
 Picea abies ; 16.021379 ; 10.397967 ; 2498435.190000 ; 1114067.060000 ; 365 
 Picea pungens f. pungens ; 16.021379 ; 10.397967 ; 2498469.400000 ; 1114086.400000 ; 365 
 Pinus ; 16.021379 ; 10.397967 ; 2497725.980000 ; 1120242.840000 ; 365 
 Cupressus ; 16.021379 ; 10.397967 ; 2497774.830000 ; 1120236.170000 ; 365 
 Ailanthus ; 16.021379 ; 10.397967 ; 2497833.290000 ; 1120265.800000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2497796.990000 ; 1120210.010000 ; 183 
 Picea ; 16.021379 ; 10.397967 ; 2497716.900000 ; 1120163.830000 ; 365 
 Picea ; 16.021379 ; 10.397967 ; 2497729.980000 ; 1120150.490000 ; 365 
 Picea ; 16.021379 ; 10.397967 ; 2497724.640000 ; 1120156.090000 ; 365 
 Picea ; 16.021379 ; 10.397967 ; 2497793.790000 ; 1120112.160000 ; 365 
 Juglans ; 16.021379 ; 10.397967 ; 2497788.180000 ; 1120153.690000 ; 183 
 Juglans ; 16.021379 ; 10.397967 ; 2497767.350000 ; 1120164.370000 ; 183 
 Pinus ; 16.021379 ; 10.397967 ; 2496294.710000 ; 1115052.670000 ; 365 
 Pinus ; 16.021379 ; 10.397967 ; 2496313.590000 ; 1115038.200000 ; 365 
 Betula ; 16.021379 ; 10.397967 ; 2496382.800000 ; 1115097.970000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2496363.090000 ; 1115089.370000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2496353.020000 ; 1115083.920000 ; 183 
 Robinia ; 16.021379 ; 10.397967 ; 2496379.030000 ; 1115076.580000 ; 183 
 Pinus ; 16.021379 ; 10.397967 ; 2496304.150000 ; 1115022.260000 ; 365 
 Pinus ; 16.021379 ; 10.397967 ; 2496308.560000 ; 1115021.630000 ; 365 
 Pinus ; 16.021379 ; 10.397967 ; 2496386.370000 ; 1115025.620000 ; 365 
 Salix ; 16.021379 ; 10.397967 ; 2496467.330000 ; 1115021.420000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2496457.050000 ; 1115060.010000 ; 183 
 Carpinus ; 16.021379 ; 10.397967 ; 2496444.050000 ; 1115062.530000 ; 183 
 Salix ; 16.021379 ; 10.397967 ; 2496489.470000 ; 1115166.540000 ; 183 
 Populus ; 16.021379 ; 10.397967 ; 2496339.950000 ; 1114798.020000 ; 183 
 Ulmus ; 16.021379 ; 10.397967 ; 2496329.320000 ; 1114792.390000 ; 183 
 Quercus ; 16.021379 ; 10.397967 ; 2496263.220000 ; 1113762.300000 ; 183 
 Acer platanoides ; 11.400000 ; 8.000000 ; 2496797.090000 ; 1115904.030000 ; 183 
 Pinus nigra ; 13.000000 ; 8.000000 ; 2496801.830000 ; 1115966.130000 ; 365 
 Abies ; 16.021379 ; 10.397967 ; 2498275.490000 ; 1120268.500000 ; 365 
 Cedrus ; 16.021379 ; 10.397967 ; 2498283.120000 ; 1120268.090000 ; 365 
 Pinus ; 16.021379 ; 10.397967 ; 2498156.820000 ; 1120259.240000 ; 365 
 Pinus ; 16.021379 ; 10.397967 ; 2498213.890000 ; 1120260.260000 ; 365 
 Fagus ; 16.021379 ; 10.397967 ; 2498248.090000 ; 1120246.870000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2498123.980000 ; 1120292.560000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2499121.160000 ; 1118182.760000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2499086.850000 ; 1118122.780000 ; 183 
 Quercus ; 16.021379 ; 10.397967 ; 2498812.040000 ; 1113136.570000 ; 183 
 Carpinus ; 16.021379 ; 10.397967 ; 2498530.790000 ; 1112979.830000 ; 183 
 Fagus ; 16.021379 ; 10.397967 ; 2498491.250000 ; 1112969.850000 ; 183 
 Cedrus ; 16.021379 ; 10.397967 ; 2498521.550000 ; 1112922.000000 ; 365 
 Betula ; 16.021379 ; 10.397967 ; 2497755.870000 ; 1113096.090000 ; 183 
 Juglans ; 16.021379 ; 10.397967 ; 2496195.200000 ; 1121752.640000 ; 183 
 Quercus robur subsp. robur ; 16.021379 ; 10.397967 ; 2495899.360000 ; 1121913.150000 ; 183 
 Picea ; 16.021379 ; 10.397967 ; 2496016.560000 ; 1121790.910000 ; 365 
 Tilia ; 16.021379 ; 10.397967 ; 2496019.640000 ; 1121700.600000 ; 183 
 Ailanthus ; 16.021379 ; 10.397967 ; 2495959.670000 ; 1121714.820000 ; 183 
 Acer ; 16.021379 ; 10.397967 ; 2495916.530000 ; 1121702.970000 ; 183 
 Tilia ; 16.021379 ; 10.397967 ; 2495712.110000 ; 1121850.790000 ; 183 
 Pinus ; 16.021379 ; 10.397967 ; 2495622.380000 ; 1121780.680000 ; 365 
 Acer ; 16.021379 ; 10.397967 ; 2495666.700000 ; 1121682.610000 ; 183 
 Quercus ; 16.021379 ; 10.397967 ; 2495335.630000 ; 1121932.840000 ; 183 
 Quercus robur subsp. robur ; 15.000000 ; 10.000000 ; 2495387.490000 ; 1121894.690000 ; 183 
 Populus ; 16.021379 ; 10.397967 ; 2495069.210000 ; 1121820.310000 ; 183 
 Cedrus ; 16.021379 ; 10.397967 ; 2495052.320000 ; 1121755.970000 ; 365 
 Aesculus ; 16.021379 ; 10.397967 ; 2495033.020000 ; 1121817.090000 ; 183 
 Aesculus ; 16.021379 ; 10.397967 ; 2495022.830000 ; 1121806.100000 ; 183 
 Fraxinus ; 16.021379 ; 10.397967 ; 2494239.610000 ; 1121624.190000 ; 183 
 Cupressus ; 16.021379 ; 10.397967 ; 2491127.240000 ; 1118178.980000 ; 365 
 Quercus ; 16.021379 ; 10.397967 ; 2491093.600000 ; 1118139.100000 ; 183 
 Populus ; 16.021379 ; 10.397967 ; 2491301.890000 ; 1118259.090000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2491642.460000 ; 1117586.340000 ; 183 
 Acer ; 16.021379 ; 10.397967 ; 2495862.000000 ; 1115232.550000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2495866.540000 ; 1115207.080000 ; 183 
 Cedrus ; 16.021379 ; 10.397967 ; 2495911.500000 ; 1115222.610000 ; 365 
 Picea ; 16.021379 ; 10.397967 ; 2498185.500000 ; 1116560.920000 ; 365 
 Picea ; 16.021379 ; 10.397967 ; 2498612.180000 ; 1120282.590000 ; 365 
 Fagus ; 16.021379 ; 10.397967 ; 2498650.600000 ; 1120424.990000 ; 183 
 Salix ; 16.021379 ; 10.397967 ; 2498628.090000 ; 1120405.950000 ; 183 
 Betula ; 16.021379 ; 10.397967 ; 2498629.480000 ; 1120394.350000 ; 183 
 Juglans regia ; 10.000000 ; 10.000000 ; 2490404.780000 ; 1114263.930000 ; 183 
 Juglans regia ; 15.000000 ; 18.000000 ; 2496250.100000 ; 1112178.140000 ; 183 
 Tilia ×europaea ; 6.000000 ; 6.000000 ; 2498156.150000 ; 1112002.780000 ; 183 
